DATE,TAVG,TMAX,TMIN
19610315,-9999,59,39
19610316,-9999,52,28
19610317,-9999,53,30
19610318,-9999,60,40
19610319,-9999,46,41
19610320,-9999,53,42
19610321,-9999,55,47
19610322,-9999,50,41
19610323,-9999,48,41
19610324,-9999,50,40
19610325,-9999,63,32
19610326,-9999,64,41
19610327,-9999,76,57
19610328,-9999,63,42
19610329,-9999,54,36
19610330,-9999,58,42
19610331,-9999,51,39
19610401,-9999,53,37
19610402,-9999,53,28
19610403,-9999,55,37
19610404,-9999,62,37
19610405,-9999,60,44
19610406,-9999,57,35
19610407,-9999,52,30
19610408,-9999,57,34
19610409,-9999,51,40
19610410,-9999,54,36
19610411,-9999,61,33
19610412,-9999,54,41
19610413,-9999,59,41
19610414,-9999,75,43
19610415,-9999,62,35
19610416,-9999,48,35
19610417,-9999,46,40
19610418,-9999,58,40
19610419,-9999,69,36
19610420,-9999,78,50
19610421,-9999,70,61
19610422,-9999,76,61
19610423,-9999,78,61
19610424,-9999,81,69
19610425,-9999,81,51
19610426,-9999,68,47
19610427,-9999,72,48
19610428,-9999,57,41
19610429,-9999,64,39
19610430,-9999,69,50
19610501,-9999,64,42
19610502,-9999,64,36
19610503,-9999,67,38
19610504,-9999,70,46
19610505,-9999,60,49
19610506,-9999,80,59
19610507,-9999,73,60
19610508,-9999,65,59
19610509,-9999,61,50
19610510,-9999,70,43
19610511,-9999,75,51
19610512,-9999,81,58
19610513,-9999,84,62
19610514,-9999,85,66
19610515,-9999,75,60
19610516,-9999,69,52
19610517,-9999,66,52
19610518,-9999,72,54
19610519,-9999,66,51
19610520,-9999,72,50
19610521,-9999,75,58
19610522,-9999,71,52
19610523,-9999,72,45
19610524,-9999,74,45
19610525,-9999,81,48
19610526,-9999,58,39
19610527,-9999,68,35
19610528,-9999,76,43
19610529,-9999,84,60
19610530,-9999,79,49
19610531,-9999,88,50
19610601,-9999,91,69
19610602,-9999,91,70
19610603,-9999,82,60
19610604,-9999,84,57
19610605,-9999,79,67
19610606,-9999,87,65
19610607,-9999,89,69
19610608,-9999,85,68
19610609,-9999,78,67
19610610,-9999,86,64
19610611,-9999,91,64
19610612,-9999,90,67
19610613,-9999,90,68
19610614,-9999,88,66
19610615,-9999,66,52
19610616,-9999,71,51
19610617,-9999,77,50
19610618,-9999,82,53
19610619,-9999,83,57
19610620,-9999,82,59
19610621,-9999,75,55
19610622,-9999,81,52
19610623,-9999,80,55
19610624,-9999,81,53
19610625,-9999,84,56
19610626,-9999,83,57
19610627,-9999,86,55
19610628,-9999,89,57
19610629,-9999,91,59
19610630,-9999,94,59
19610701,-9999,93,68
19610702,-9999,92,71
19610703,-9999,87,61
19610704,-9999,93,57
19610705,-9999,93,70
19610706,-9999,80,66
19610707,-9999,89,65
19610708,-9999,83,58
19610709,-9999,84,58
19610710,-9999,87,52
19610711,-9999,85,56
19610712,-9999,73,64
19610713,-9999,84,65
19610714,-9999,83,70
19610715,-9999,81,69
19610716,-9999,87,68
19610717,-9999,87,66
19610718,-9999,88,68
19610719,-9999,88,68
19610720,-9999,83,70
19610721,-9999,91,70
19610722,-9999,92,75
19610723,-9999,91,72
19610724,-9999,88,69
19610725,-9999,86,70
19610726,-9999,87,68
19610727,-9999,89,64
19610728,-9999,86,70
19610729,-9999,92,74
19610730,-9999,94,78
19610731,-9999,94,75
19610801,-9999,94,74
19610802,-9999,90,72
19610803,-9999,89,67
19610804,-9999,84,66
19610805,-9999,87,66
19610806,-9999,84,63
19610807,-9999,87,64
19610808,-9999,88,63
19610809,-9999,90,66
19610810,-9999,86,70
19610811,-9999,88,74
19610812,-9999,84,63
19610813,-9999,80,60
19610814,-9999,84,56
19610815,-9999,87,62
19610816,-9999,88,66
19610817,-9999,89,66
19610818,-9999,90,65
19610819,-9999,89,63
19610820,-9999,73,64
19610821,-9999,77,56
19610822,-9999,76,52
19610823,-9999,74,62
19610824,-9999,80,65
19610825,-9999,82,63
19610826,-9999,86,60
19610827,-9999,86,61
19610828,-9999,90,64
19610829,-9999,92,66
19610830,-9999,91,71
19610831,-9999,90,70
19610901,-9999,88,71
19610902,-9999,91,76
19610903,-9999,86,73
19610904,-9999,92,73
19610905,-9999,91,70
19610906,-9999,90,70
19610907,-9999,90,72
19610908,-9999,91,72
19610909,-9999,91,69
19610910,-9999,91,70
19610911,-9999,91,69
19610912,-9999,90,72
19610913,-9999,87,70
19610914,-9999,74,50
19610915,-9999,68,44
19610916,-9999,74,43
19610917,-9999,78,44
19610918,-9999,78,45
19610919,-9999,81,45
19610920,-9999,80,55
19610921,-9999,87,55
19610922,-9999,90,65
19610923,-9999,93,68
19610924,-9999,94,65
19610925,-9999,77,47
19610926,-9999,75,41
19610927,-9999,82,44
19610928,-9999,70,49
19610929,-9999,85,45
19610930,-9999,89,59
19611001,-9999,59,44
19611002,-9999,62,39
19611003,-9999,67,40
19611004,-9999,74,37
19611005,-9999,77,47
19611006,-9999,79,42
19611007,-9999,78,40
19611008,-9999,82,45
19611009,-9999,83,49
19611010,-9999,85,51
19611011,-9999,81,55
19611012,-9999,86,53
19611013,-9999,82,55
19611014,-9999,62,35
19611015,-9999,68,29
19611016,-9999,82,44
19611017,-9999,84,43
19611018,-9999,82,42
19611019,-9999,63,43
19611020,-9999,53,42
19611021,-9999,62,48
19611022,-9999,67,43
19611023,-9999,75,37
19611024,-9999,80,49
19611025,-9999,70,44
19611026,-9999,61,29
19611027,-9999,65,27
19611028,-9999,75,48
19611029,-9999,82,50
19611030,-9999,76,63
19611031,-9999,68,59
19611101,-9999,70,58
19611102,-9999,83,66
19611103,-9999,77,30
19611104,-9999,45,27
19611105,-9999,50,35
19611106,-9999,48,29
19611107,-9999,52,22
19611108,-9999,46,24
19611109,-9999,57,22
19611110,-9999,64,37
19611111,-9999,61,43
19611112,-9999,68,53
19611113,-9999,65,51
19611114,-9999,62,50
19611115,-9999,66,50
19611116,-9999,69,40
19611117,-9999,43,32
19611118,-9999,45,30
19611119,-9999,40,34
19611120,-9999,42,34
19611121,-9999,46,30
19611122,-9999,50,39
19611123,-9999,52,34
19611124,-9999,55,30
19611125,-9999,62,31
19611126,-9999,61,47
19611127,-9999,57,28
19611128,-9999,38,24
19611129,-9999,44,21
19611130,-9999,50,21
19611201,-9999,53,30
19611202,-9999,62,44
19611203,-9999,68,38
19611204,-9999,67,47
19611205,-9999,47,29
19611206,-9999,53,26
19611207,-9999,42,25
19611208,-9999,38,19
19611209,-9999,39,28
19611210,-9999,39,32
19611211,-9999,45,32
19611212,-9999,49,17
19611213,-9999,25,11
19611214,-9999,38,18
19611215,-9999,37,25
19611216,-9999,46,32
19611217,-9999,45,39
19611218,-9999,41,36
19611219,-9999,47,35
19611220,-9999,35,31
19611221,-9999,43,27
19611222,-9999,47,26
19611223,-9999,34,24
19611224,-9999,31,26
19611225,-9999,34,24
19611226,-9999,53,30
19611227,-9999,43,18
19611228,-9999,23,3
19611229,-9999,24,4
19611230,-9999,31,8
19611231,-9999,34,24
19620101,-9999,25,20
19620102,-9999,38,22
19620103,-9999,58,30
19620104,-9999,59,31
19620105,-9999,51,40
19620106,-9999,48,23
19620107,-9999,32,21
19620108,-9999,27,10
19620109,-9999,12,-4
19620110,-9999,-1,-11
19620111,-9999,10,-10
19620112,-9999,25,2
19620113,-9999,37,13
19620114,-9999,47,27
19620115,-9999,43,23
19620116,-9999,35,17
19620117,-9999,28,12
19620118,-9999,27,19
19620119,-9999,26,19
19620120,-9999,28,15
19620121,-9999,47,28
19620122,-9999,50,18
19620123,-9999,32,16
19620124,-9999,42,28
19620125,-9999,42,35
19620126,-9999,63,40
19620127,-9999,44,28
19620128,-9999,40,25
19620129,-9999,59,25
19620130,-9999,43,21
19620131,-9999,40,16
19620201,-9999,43,31
19620202,-9999,53,28
19620203,-9999,67,35
19620204,-9999,77,36
19620205,-9999,60,20
19620206,-9999,22,10
19620207,-9999,39,9
19620208,-9999,37,31
19620209,-9999,40,32
19620210,-9999,37,25
19620211,-9999,56,28
19620212,-9999,57,31
19620213,-9999,79,38
19620214,-9999,49,35
19620215,-9999,50,34
19620216,-9999,43,33
19620217,-9999,51,34
19620218,-9999,60,37
19620219,-9999,46,29
19620220,-9999,43,22
19620221,-9999,50,35
19620222,-9999,49,35
19620223,-9999,38,32
19620224,-9999,36,29
19620225,-9999,64,33
19620226,-9999,61,38
19620227,-9999,38,34
19620228,-9999,35,22
19620301,-9999,32,17
19620302,-9999,39,21
19620303,-9999,50,35
19620304,-9999,53,31
19620305,-9999,35,26
19620306,-9999,36,27
19620307,-9999,40,33
19620308,-9999,44,36
19620309,-9999,47,40
19620310,-9999,47,40
19620311,-9999,57,42
19620312,-9999,50,41
19620313,-9999,42,36
19620314,-9999,42,33
19620315,-9999,46,29
19620316,-9999,39,32
19620317,-9999,51,30
19620318,-9999,59,29
19620319,-9999,64,48
19620320,-9999,56,42
19620321,-9999,57,41
19620322,-9999,53,34
19620323,-9999,57,32
19620324,-9999,63,35
19620325,-9999,50,44
19620326,-9999,62,42
19620327,-9999,65,33
19620328,-9999,75,38
19620329,-9999,75,49
19620330,-9999,49,40
19620331,-9999,50,37
19620401,-9999,47,35
19620402,-9999,48,33
19620403,-9999,50,31
19620404,-9999,61,32
19620405,-9999,60,48
19620406,-9999,63,50
19620407,-9999,61,40
19620408,-9999,69,36
19620409,-9999,60,39
19620410,-9999,64,38
19620411,-9999,57,54
19620412,-9999,64,45
19620413,-9999,49,37
19620414,-9999,60,35
19620415,-9999,49,35
19620416,-9999,55,28
19620417,-9999,65,40
19620418,-9999,72,40
19620419,-9999,66,39
19620420,-9999,63,36
19620421,-9999,84,52
19620422,-9999,86,61
19620423,-9999,71,50
19620424,-9999,76,44
19620425,-9999,84,46
19620426,-9999,86,55
19620427,-9999,86,60
19620428,-9999,85,65
19620429,-9999,84,66
19620430,-9999,86,65
19620501,-9999,75,57
19620502,-9999,73,50
19620503,-9999,80,54
19620504,-9999,81,57
19620505,-9999,84,54
19620506,-9999,82,59
19620507,-9999,81,59
19620508,-9999,85,67
19620509,-9999,72,62
19620510,-9999,83,61
19620511,-9999,84,63
19620512,-9999,86,65
19620513,-9999,92,63
19620514,-9999,90,67
19620515,-9999,90,66
19620516,-9999,92,65
19620517,-9999,95,63
19620518,-9999,93,69
19620519,-9999,93,67
19620520,-9999,93,69
19620521,-9999,89,67
19620522,-9999,91,70
19620523,-9999,90,72
19620524,-9999,89,64
19620525,-9999,86,64
19620526,-9999,85,65
19620527,-9999,76,67
19620528,-9999,86,62
19620529,-9999,87,71
19620530,-9999,78,66
19620531,-9999,84,64
19620601,-9999,87,62
19620602,-9999,82,65
19620603,-9999,83,65
19620604,-9999,78,65
19620605,-9999,86,67
19620606,-9999,87,66
19620607,-9999,84,67
19620608,-9999,86,67
19620609,-9999,83,69
19620610,-9999,84,69
19620611,-9999,77,65
19620612,-9999,72,64
19620613,-9999,76,56
19620614,-9999,81,52
19620615,-9999,82,54
19620616,-9999,85,55
19620617,-9999,90,57
19620618,-9999,96,67
19620619,-9999,89,72
19620620,-9999,88,66
19620621,-9999,88,61
19620622,-9999,87,71
19620623,-9999,88,69
19620624,-9999,89,64
19620625,-9999,82,64
19620626,-9999,86,65
19620627,-9999,88,62
19620628,-9999,88,62
19620629,-9999,89,65
19620630,-9999,90,62
19620701,-9999,92,65
19620702,-9999,91,64
19620703,-9999,93,69
19620704,-9999,92,69
19620705,-9999,91,74
19620706,-9999,87,72
19620707,-9999,88,71
19620708,-9999,93,72
19620709,-9999,87,63
19620710,-9999,88,59
19620711,-9999,92,65
19620712,-9999,92,68
19620713,-9999,94,69
19620714,-9999,97,68
19620715,-9999,94,74
19620716,-9999,89,70
19620717,-9999,83,64
19620718,-9999,87,62
19620719,-9999,89,61
19620720,-9999,91,63
19620721,-9999,92,68
19620722,-9999,91,65
19620723,-9999,92,65
19620724,-9999,88,65
19620725,-9999,92,67
19620726,-9999,78,53
19620727,-9999,84,49
19620728,-9999,88,52
19620729,-9999,92,72
19620730,-9999,89,68
19620731,-9999,88,63
19620801,-9999,87,60
19620802,-9999,90,59
19620803,-9999,93,60
19620804,-9999,94,67
19620805,-9999,91,68
19620806,-9999,95,75
19620807,-9999,93,70
19620808,-9999,92,70
19620809,-9999,86,65
19620810,-9999,84,59
19620811,-9999,84,54
19620812,-9999,89,66
19620813,-9999,86,62
19620814,-9999,75,57
19620815,-9999,86,52
19620816,-9999,93,52
19620817,-9999,88,57
19620818,-9999,89,55
19620819,-9999,97,60
19620820,-9999,100,77
19620821,-9999,97,73
19620822,-9999,96,69
19620823,-9999,97,70
19620824,-9999,96,73
19620825,-9999,77,70
19620826,-9999,83,62
19620827,-9999,87,57
19620828,-9999,87,58
19620829,-9999,90,56
19620830,-9999,80,59
19620831,-9999,92,70
19620901,-9999,79,70
19620902,-9999,86,69
19620903,-9999,81,68
19620904,-9999,84,68
19620905,-9999,72,55
19620906,-9999,72,50
19620907,-9999,79,49
19620908,-9999,81,54
19620909,-9999,84,72
19620910,-9999,77,53
19620911,-9999,82,49
19620912,-9999,89,56
19620913,-9999,93,69
19620914,-9999,79,68
19620915,-9999,81,68
19620916,-9999,79,63
19620917,-9999,80,56
19620918,-9999,75,49
19620919,-9999,76,50
19620920,-9999,65,45
19620921,-9999,68,39
19620922,-9999,71,47
19620923,-9999,74,48
19620924,-9999,66,52
19620925,-9999,70,54
19620926,-9999,68,47
19620927,-9999,67,45
19620928,-9999,68,41
19620929,-9999,71,38
19620930,-9999,75,45
19621001,-9999,75,55
19621002,-9999,73,54
19621003,-9999,73,50
19621004,-9999,74,49
19621005,-9999,76,52
19621006,-9999,68,59
19621007,-9999,84,56
19621008,-9999,71,53
19621009,-9999,80,48
19621010,-9999,85,52
19621011,-9999,86,56
19621012,-9999,86,67
19621013,-9999,75,61
19621014,-9999,77,66
19621015,-9999,83,65
19621016,-9999,82,53
19621017,-9999,68,45
19621018,-9999,72,45
19621019,-9999,74,48
19621020,-9999,76,57
19621021,-9999,66,43
19621022,-9999,70,37
19621023,-9999,54,32
19621024,-9999,52,28
19621025,-9999,46,27
19621026,-9999,48,23
19621027,-9999,67,34
19621028,-9999,66,55
19621029,-9999,56,47
19621030,-9999,61,37
19621031,-9999,54,35
19621101,-9999,52,29
19621102,-9999,54,42
19621103,-9999,51,40
19621104,-9999,47,33
19621105,-9999,40,30
19621106,-9999,53,27
19621107,-9999,51,44
19621108,-9999,49,42
19621109,-9999,47,38
19621110,-9999,56,33
19621111,-9999,62,29
19621112,-9999,54,46
19621113,-9999,58,33
19621114,-9999,62,32
19621115,-9999,64,42
19621116,-9999,62,55
19621117,-9999,56,43
19621118,-9999,44,37
19621119,-9999,43,37
19621120,-9999,51,30
19621121,-9999,55,41
19621122,-9999,50,25
19621123,-9999,58,24
19621124,-9999,51,30
19621125,-9999,54,26
19621126,-9999,54,22
19621127,-9999,46,22
19621128,-9999,59,37
19621129,-9999,67,38
19621130,-9999,65,33
19621201,-9999,65,28
19621202,-9999,64,30
19621203,-9999,53,29
19621204,-9999,62,28
19621205,-9999,44,27
19621206,-9999,34,21
19621207,-9999,41,20
19621208,-9999,42,25
19621209,-9999,28,13
19621210,-9999,27,12
19621211,-9999,22,-2
19621212,-9999,7,-7
19621213,-9999,24,-6
19621214,-9999,30,9
19621215,-9999,49,18
19621216,-9999,40,23
19621217,-9999,59,23
19621218,-9999,65,26
19621219,-9999,59,42
19621220,-9999,44,35
19621221,-9999,35,28
19621222,-9999,37,28
19621223,-9999,37,18
19621224,-9999,27,18
19621225,-9999,37,25
19621226,-9999,27,15
19621227,-9999,40,15
19621228,-9999,42,19
19621229,-9999,43,22
19621230,-9999,30,16
19621231,-9999,29,19
19630101,-9999,34,24
19630102,-9999,34,26
19630103,-9999,47,24
19630104,-9999,40,30
19630105,-9999,37,32
19630106,-9999,35,30
19630107,-9999,34,30
19630108,-9999,45,33
19630109,-9999,65,37
19630110,-9999,60,43
19630111,-9999,51,36
19630112,-9999,36,11
19630113,-9999,17,4
19630114,-9999,33,12
19630115,-9999,26,10
19630116,-9999,45,12
19630117,-9999,48,16
19630118,-9999,49,30
19630119,-9999,35,16
19630120,-9999,22,6
19630121,-9999,24,-2
19630122,-9999,47,15
19630123,-9999,16,-14
19630124,-9999,12,-15
19630125,-9999,21,-7
19630126,-9999,23,11
19630127,-9999,11,-15
19630128,-9999,15,-18
19630129,-9999,31,-2
19630130,-9999,31,17
19630131,-9999,25,1
19630201,-9999,43,14
19630202,-9999,50,13
19630203,-9999,26,6
19630204,-9999,45,20
19630205,-9999,57,24
19630206,-9999,64,25
19630207,-9999,42,35
19630208,-9999,37,28
19630209,-9999,44,28
19630210,-9999,41,29
19630211,-9999,29,20
19630212,-9999,28,14
19630213,-9999,36,23
19630214,-9999,30,16
19630215,-9999,28,9
19630216,-9999,35,8
19630217,-9999,49,20
19630218,-9999,52,20
19630219,-9999,55,31
19630220,-9999,60,11
19630221,-9999,11,-3
19630222,-9999,19,-6
19630223,-9999,47,6
19630224,-9999,35,26
19630225,-9999,47,18
19630226,-9999,24,10
19630227,-9999,41,10
19630228,-9999,49,27
19630301,-9999,39,25
19630302,-9999,49,26
19630303,-9999,68,31
19630304,-9999,62,47
19630305,-9999,62,37
19630306,-9999,52,33
19630307,-9999,52,33
19630308,-9999,60,27
19630309,-9999,51,38
19630310,-9999,57,33
19630311,-9999,73,42
19630312,-9999,73,41
19630313,-9999,61,38
19630314,-9999,47,33
19630315,-9999,54,28
19630316,-9999,64,47
19630317,-9999,65,40
19630318,-9999,49,36
19630319,-9999,76,44
19630320,-9999,53,38
19630321,-9999,46,28
19630322,-9999,49,24
19630323,-9999,69,31
19630324,-9999,75,41
19630325,-9999,63,53
19630326,-9999,54,44
19630327,-9999,68,34
19630328,-9999,78,43
19630329,-9999,82,53
19630330,-9999,72,57
19630331,-9999,73,54
19630401,-9999,83,50
19630402,-9999,82,53
19630403,-9999,76,55
19630404,-9999,55,38
19630405,-9999,57,32
19630406,-9999,68,35
19630407,-9999,72,35
19630408,-9999,75,48
19630409,-9999,65,42
19630410,-9999,57,34
19630411,-9999,59,43
19630412,-9999,65,38
19630413,-9999,63,41
19630414,-9999,66,36
19630415,-9999,71,35
19630416,-9999,70,54
19630417,-9999,84,61
19630418,-9999,85,64
19630419,-9999,78,59
19630420,-9999,79,46
19630421,-9999,85,56
19630422,-9999,83,60
19630423,-9999,60,36
19630424,-9999,60,30
19630425,-9999,66,42
19630426,-9999,71,40
19630427,-9999,69,50
19630428,-9999,67,55
19630429,-9999,77,55
19630430,-9999,59,34
19630501,-9999,62,28
19630502,-9999,72,32
19630503,-9999,78,44
19630504,-9999,82,49
19630505,-9999,83,52
19630506,-9999,79,53
19630507,-9999,82,45
19630508,-9999,89,52
19630509,-9999,90,65
19630510,-9999,86,56
19630511,-9999,69,50
19630512,-9999,71,47
19630513,-9999,82,58
19630514,-9999,85,61
19630515,-9999,72,58
19630516,-9999,74,60
19630517,-9999,73,61
19630518,-9999,80,53
19630519,-9999,76,50
19630520,-9999,71,46
19630521,-9999,68,44
19630522,-9999,61,38
19630523,-9999,63,34
19630524,-9999,68,39
19630525,-9999,72,49
19630526,-9999,72,58
19630527,-9999,84,65
19630528,-9999,80,59
19630529,-9999,78,55
19630530,-9999,78,53
19630531,-9999,82,49
19630601,-9999,87,55
19630602,-9999,87,57
19630603,-9999,87,60
19630604,-9999,89,66
19630605,-9999,86,66
19630606,-9999,94,63
19630607,-9999,96,66
19630608,-9999,97,70
19630609,-9999,97,68
19630610,-9999,95,64
19630611,-9999,83,58
19630612,-9999,81,55
19630613,-9999,90,58
19630614,-9999,90,63
19630615,-9999,75,58
19630616,-9999,77,57
19630617,-9999,85,54
19630618,-9999,89,55
19630619,-9999,88,58
19630620,-9999,76,59
19630621,-9999,80,50
19630622,-9999,84,45
19630623,-9999,88,54
19630624,-9999,92,62
19630625,-9999,94,63
19630626,-9999,94,61
19630627,-9999,94,63
19630628,-9999,95,65
19630629,-9999,94,67
19630630,-9999,94,69
19630701,-9999,91,68
19630702,-9999,94,70
19630703,-9999,89,65
19630704,-9999,85,63
19630705,-9999,90,60
19630706,-9999,87,68
19630707,-9999,90,70
19630708,-9999,85,61
19630709,-9999,85,57
19630710,-9999,83,52
19630711,-9999,86,51
19630712,-9999,89,55
19630713,-9999,76,64
19630714,-9999,88,64
19630715,-9999,92,62
19630716,-9999,93,65
19630717,-9999,94,70
19630718,-9999,92,70
19630719,-9999,96,74
19630720,-9999,91,66
19630721,-9999,88,62
19630722,-9999,90,62
19630723,-9999,92,66
19630724,-9999,89,62
19630725,-9999,90,67
19630726,-9999,91,70
19630727,-9999,89,68
19630728,-9999,85,70
19630729,-9999,83,71
19630730,-9999,87,68
19630731,-9999,91,65
19630801,-9999,92,64
19630802,-9999,95,61
19630803,-9999,99,74
19630804,-9999,91,68
19630805,-9999,91,64
19630806,-9999,97,69
19630807,-9999,93,70
19630808,-9999,92,67
19630809,-9999,95,68
19630810,-9999,89,69
19630811,-9999,90,66
19630812,-9999,87,65
19630813,-9999,86,61
19630814,-9999,78,52
19630815,-9999,80,51
19630816,-9999,84,49
19630817,-9999,85,58
19630818,-9999,77,53
19630819,-9999,81,64
19630820,-9999,77,56
19630821,-9999,87,51
19630822,-9999,90,56
19630823,-9999,93,60
19630824,-9999,90,63
19630825,-9999,91,70
19630826,-9999,86,61
19630827,-9999,88,55
19630828,-9999,94,57
19630829,-9999,86,62
19630830,-9999,86,59
19630831,-9999,81,55
19630901,-9999,82,56
19630902,-9999,90,56
19630903,-9999,89,65
19630904,-9999,80,62
19630905,-9999,77,56
19630906,-9999,78,49
19630907,-9999,85,48
19630908,-9999,89,59
19630909,-9999,89,59
19630910,-9999,90,58
19630911,-9999,87,61
19630912,-9999,92,63
19630913,-9999,68,51
19630914,-9999,73,49
19630915,-9999,84,58
19630916,-9999,87,57
19630917,-9999,87,56
19630918,-9999,87,53
19630919,-9999,88,51
19630920,-9999,92,55
19630921,-9999,79,60
19630922,-9999,78,52
19630923,-9999,76,45
19630924,-9999,79,40
19630925,-9999,79,40
19630926,-9999,83,42
19630927,-9999,90,42
19630928,-9999,84,49
19630929,-9999,68,44
19630930,-9999,72,39
19631001,-9999,79,34
19631002,-9999,85,46
19631003,-9999,84,51
19631004,-9999,80,42
19631005,-9999,83,42
19631006,-9999,85,45
19631007,-9999,88,44
19631008,-9999,85,48
19631009,-9999,82,41
19631010,-9999,85,45
19631011,-9999,93,61
19631012,-9999,84,54
19631013,-9999,81,40
19631014,-9999,85,34
19631015,-9999,90,49
19631016,-9999,85,47
19631017,-9999,85,42
19631018,-9999,85,47
19631019,-9999,85,42
19631020,-9999,89,48
19631021,-9999,90,51
19631022,-9999,90,52
19631023,-9999,88,49
19631024,-9999,81,54
19631025,-9999,83,49
19631026,-9999,85,52
19631027,-9999,85,53
19631028,-9999,65,37
19631029,-9999,61,32
19631030,-9999,64,27
19631031,-9999,73,47
19631101,-9999,55,33
19631102,-9999,52,25
19631103,-9999,61,21
19631104,-9999,52,42
19631105,-9999,59,49
19631106,-9999,62,42
19631107,-9999,60,36
19631108,-9999,65,33
19631109,-9999,70,33
19631110,-9999,73,34
19631111,-9999,64,30
19631112,-9999,56,32
19631113,-9999,43,31
19631114,-9999,54,27
19631115,-9999,58,22
19631116,-9999,68,49
19631117,-9999,72,56
19631118,-9999,67,32
19631119,-9999,62,28
19631120,-9999,65,42
